Region,Year,Age,count_diff,rate_ratio
FRA,1931,24,53,0.56
FRA,1931,25,46,0.555
FRA,1931,26,-36,0.515
FRA,1931,27,-15,0.52
FRA,1931,28,-20,0.515
FRA,1931,29,-30,0.515
FRA,1931,30,-11,0.525
FRA,1931,31,8,0.545
FRA,1931,32,-93,0.52
FRA,1931,33,-15,0.575
FRA,1931,34,-109,0.54
FRA,1931,35,43,0.62
FRA,1931,36,13,0.6
FRA,1931,37,39,0.615
FRA,1931,38,2,0.595
FRA,1931,39,60,0.615
FRA,1931,40,53,0.61
FRA,1931,41,168,0.65
FRA,1931,42,147,0.635
FRA,1931,43,287,0.695
FRA,1931,44,329,0.715
FRA,1931,45,406,0.725
FRA,1931,46,267,0.665
FRA,1931,47,353,0.69
FRA,1931,48,403,0.695
FRA,1931,49,595,0.735
FRA,1931,50,518,0.7
FRA,1931,51,478,0.685
FRA,1931,52,509,0.68
FRA,1931,53,554,0.69
FRA,1931,54,638,0.7
FRA,1931,55,706,0.705
FRA,1931,56,679,0.67
FRA,1931,57,769,0.685
FRA,1931,58,800,0.68
FRA,1931,59,937,0.71
FRA,1931,60,727,0.675
FRA,1931,61,701,0.67
FRA,1931,62,824,0.68
FRA,1931,63,733,0.67
FRA,1931,64,631,0.665
FRA,1931,65,972,0.715
FRA,1931,66,627,0.68
FRA,1931,67,727,0.685
FRA,1931,68,505,0.66
FRA,1931,69,680,0.695
FRA,1931,70,251,0.66
FRA,1931,71,138,0.66
FRA,1931,72,-24,0.655
FRA,1931,73,-277,0.64
FRA,1931,74,-116,0.665
FRA,1931,75,-653,0.62
FRA,1931,76,-645,0.635
FRA,1931,77,-683,0.64
FRA,1931,78,-1024,0.61
FRA,1931,79,-976,0.63
FRA,1931,80,-1235,0.625
FRA,1931,81,-1349,0.605
FRA,1931,82,-1148,0.635
FRA,1931,83,-1350,0.6
FRA,1931,84,-1321,0.61
FRA,1931,85,-1245,0.615
FRA,1931,86,-1203,0.62
FRA,1931,87,-1046,0.615
FRA,1931,88,-971,0.58
FRA,1931,89,-770,0.595
FRA,1931,90,-671,0.59
FRA,1931,91,-443,0.69
FRA,1931,92,-452,0.555
FRA,1931,93,-278,0.655
FRA,1931,94,-233,0.59
FRA,1931,95,-185,0.56
FRA,1931,96,-101,0.595
FRA,1931,97,-98,0.435
FRA,1931,98,-66,0.42
FRA,1931,99,-46,0.525
FRA,1931,100,-23,0.55
FRA,1932,0,6217,0.66
FRA,1932,1,551,0.555
FRA,1932,2,115,0.52
FRA,1932,3,69,0.52
FRA,1932,4,35,0.51
FRA,1932,5,155,0.58
FRA,1932,6,103,0.565
FRA,1932,7,135,0.615
FRA,1932,8,24,0.515
FRA,1932,9,64,0.555
FRA,1932,10,110,0.61
FRA,1932,11,95,0.59
FRA,1932,12,12,0.5
FRA,1932,13,13,0.505
FRA,1932,14,19,0.515
FRA,1932,15,66,0.555
FRA,1932,16,127,0.6
FRA,1932,17,87,0.555
FRA,1932,18,159,0.605
FRA,1932,19,35,0.53
FRA,1932,20,154,0.6
FRA,1932,21,156,0.6
FRA,1932,22,38,0.54
FRA,1932,23,164,0.615
FRA,1932,24,10,0.535
FRA,1932,25,49,0.56
FRA,1932,26,72,0.57
FRA,1932,27,5,0.53
FRA,1932,28,10,0.53
FRA,1932,29,3,0.525
FRA,1932,30,28,0.535
FRA,1932,31,67,0.56
FRA,1932,32,-87,0.5
FRA,1932,33,-67,0.525
FRA,1932,34,-34,0.56
FRA,1932,35,-37,0.575
FRA,1932,36,-105,0.545
FRA,1932,37,-74,0.56
FRA,1932,38,53,0.62
FRA,1932,39,-53,0.57
FRA,1932,40,1,0.59
FRA,1932,41,142,0.655
FRA,1932,42,130,0.635
FRA,1932,43,179,0.655
FRA,1932,44,287,0.7
FRA,1932,45,307,0.7
FRA,1932,46,294,0.685
FRA,1932,47,260,0.66
FRA,1932,48,239,0.655
FRA,1932,49,254,0.65
FRA,1932,50,491,0.705
FRA,1932,51,453,0.69
FRA,1932,52,421,0.66
FRA,1932,53,350,0.65
FRA,1932,54,559,0.69
FRA,1932,55,524,0.675
FRA,1932,56,795,0.705
FRA,1932,57,862,0.71
FRA,1932,58,811,0.685
FRA,1932,59,839,0.69
FRA,1932,60,796,0.685
FRA,1932,61,834,0.7
FRA,1932,62,734,0.66
FRA,1932,63,858,0.685
FRA,1932,64,820,0.685
FRA,1932,65,712,0.67
FRA,1932,66,704,0.69
FRA,1932,67,809,0.705
FRA,1932,68,695,0.69
FRA,1932,69,574,0.675
FRA,1932,70,435,0.675
FRA,1932,71,354,0.685
FRA,1932,72,57,0.665
FRA,1932,73,2,0.675
FRA,1932,74,-81,0.675
FRA,1932,75,-389,0.655
FRA,1932,76,-616,0.64
FRA,1932,77,-483,0.67
FRA,1932,78,-831,0.645
FRA,1932,79,-913,0.64
FRA,1932,80,-1132,0.635
FRA,1932,81,-1267,0.625
FRA,1932,82,-1314,0.625
FRA,1932,83,-1298,0.615
FRA,1932,84,-1366,0.595
FRA,1932,85,-1266,0.605
FRA,1932,86,-1259,0.6
FRA,1932,87,-1025,0.63
FRA,1932,88,-1010,0.585
FRA,1932,89,-818,0.58
FRA,1932,90,-617,0.63
FRA,1932,91,-564,0.585
FRA,1932,92,-497,0.525
FRA,1932,93,-328,0.61
FRA,1932,94,-224,0.64
FRA,1932,95,-171,0.64
FRA,1932,96,-108,0.71
FRA,1932,97,-85,0.665
FRA,1932,98,-50,0.695
FRA,1932,99,-33,0.865
FRA,1932,100,-36,0.215
FRA,1933,0,5662,0.655
FRA,1933,1,577,0.565
FRA,1933,2,212,0.55
FRA,1933,3,74,0.52
FRA,1933,4,102,0.545
FRA,1933,5,125,0.56
FRA,1933,6,55,0.525
FRA,1933,7,54,0.535
FRA,1933,8,0,0.49
FRA,1933,9,59,0.555
FRA,1933,10,94,0.605
FRA,1933,11,63,0.555
FRA,1933,12,10,0.5
FRA,1933,13,43,0.525
FRA,1933,14,30,0.525
FRA,1933,15,38,0.53
FRA,1933,16,86,0.565
FRA,1933,17,145,0.6
FRA,1933,18,91,0.56
FRA,1933,19,97,0.565
FRA,1933,20,111,0.57
FRA,1933,21,79,0.555
FRA,1933,22,117,0.58
FRA,1933,23,119,0.585
FRA,1933,24,-11,0.525
FRA,1933,25,36,0.55
FRA,1933,26,-11,0.525
FRA,1933,27,57,0.555
FRA,1933,28,-50,0.5
FRA,1933,29,-33,0.505
FRA,1933,30,19,0.53
FRA,1933,31,59,0.55
FRA,1933,32,181,0.615
FRA,1933,33,9,0.54
FRA,1933,34,95,0.61
FRA,1933,35,13,0.585
FRA,1933,36,-143,0.525
FRA,1933,37,-14,0.59
FRA,1933,38,-93,0.56
FRA,1933,39,60,0.62
FRA,1933,40,111,0.64
FRA,1933,41,140,0.655
FRA,1933,42,94,0.62
FRA,1933,43,157,0.64
FRA,1933,44,300,0.7
FRA,1933,45,282,0.68
FRA,1933,46,408,0.725
FRA,1933,47,442,0.72
FRA,1933,48,291,0.66
FRA,1933,49,430,0.695
FRA,1933,50,460,0.7
FRA,1933,51,509,0.715
FRA,1933,52,389,0.65
FRA,1933,53,792,0.735
FRA,1933,54,597,0.69
FRA,1933,55,783,0.74
FRA,1933,56,827,0.72
FRA,1933,57,750,0.69
FRA,1933,58,891,0.695
FRA,1933,59,848,0.685
FRA,1933,60,731,0.67
FRA,1933,61,748,0.675
FRA,1933,62,797,0.68
FRA,1933,63,727,0.66
FRA,1933,64,730,0.665
FRA,1933,65,710,0.665
FRA,1933,66,577,0.665
FRA,1933,67,617,0.675
FRA,1933,68,709,0.695
FRA,1933,69,532,0.675
FRA,1933,70,149,0.635
FRA,1933,71,-49,0.63
FRA,1933,72,-139,0.64
FRA,1933,73,-257,0.65
FRA,1933,74,-400,0.645
FRA,1933,75,-419,0.655
FRA,1933,76,-679,0.64
FRA,1933,77,-755,0.64
FRA,1933,78,-1067,0.62
FRA,1933,79,-876,0.65
FRA,1933,80,-1127,0.64
FRA,1933,81,-1101,0.645
FRA,1933,82,-1513,0.615
FRA,1933,83,-1526,0.6
FRA,1933,84,-1541,0.58
FRA,1933,85,-1375,0.575
FRA,1933,86,-1177,0.61
FRA,1933,87,-1198,0.585
FRA,1933,88,-1024,0.59
FRA,1933,89,-869,0.59
FRA,1933,90,-664,0.615
FRA,1933,91,-543,0.59
FRA,1933,92,-474,0.575
FRA,1933,93,-357,0.63
FRA,1933,94,-253,0.65
FRA,1933,95,-189,0.595
FRA,1933,96,-123,0.65
FRA,1933,97,-100,0.51
FRA,1933,98,-56,0.59
FRA,1933,99,-37,0.655
FRA,1933,100,-36,0.41
FRA,1934,0,5105,0.645
FRA,1934,1,558,0.565
FRA,1934,2,280,0.57
FRA,1934,3,63,0.51
FRA,1934,4,49,0.515
FRA,1934,5,50,0.515
FRA,1934,6,95,0.55
FRA,1934,7,34,0.515
FRA,1934,8,42,0.53
FRA,1934,9,-3,0.49
FRA,1934,10,51,0.55
FRA,1934,11,26,0.52
FRA,1934,12,-1,0.49
FRA,1934,13,11,0.5
FRA,1934,14,50,0.535
FRA,1934,15,18,0.51
FRA,1934,16,29,0.52
FRA,1934,17,55,0.545
FRA,1934,18,109,0.575
FRA,1934,19,95,0.56
FRA,1934,20,134,0.59
FRA,1934,21,147,0.6
FRA,1934,22,75,0.56
FRA,1934,23,87,0.57
FRA,1934,24,97,0.58
FRA,1934,25,-8,0.525
FRA,1934,26,46,0.55
FRA,1934,27,-1,0.525
FRA,1934,28,-55,0.495
FRA,1934,29,-49,0.5
FRA,1934,30,-32,0.505
FRA,1934,31,8,0.52
FRA,1934,32,98,0.57
FRA,1934,33,89,0.57
FRA,1934,34,-1,0.54
FRA,1934,35,-28,0.545
FRA,1934,36,70,0.62
FRA,1934,37,37,0.615
FRA,1934,38,25,0.61
FRA,1934,39,5,0.6
FRA,1934,40,88,0.64
FRA,1934,41,95,0.64
FRA,1934,42,65,0.62
FRA,1934,43,135,0.64
FRA,1934,44,208,0.665
FRA,1934,45,277,0.69
FRA,1934,46,258,0.68
FRA,1934,47,264,0.675
FRA,1934,48,289,0.675
FRA,1934,49,536,0.735
FRA,1934,50,364,0.685
FRA,1934,51,496,0.725
FRA,1934,52,586,0.72
FRA,1934,53,772,0.75
FRA,1934,54,776,0.74
FRA,1934,55,621,0.71
FRA,1934,56,875,0.745
FRA,1934,57,925,0.745
FRA,1934,58,1007,0.73
FRA,1934,59,981,0.715
FRA,1934,60,927,0.705
FRA,1934,61,991,0.72
FRA,1934,62,981,0.71
FRA,1934,63,927,0.695
FRA,1934,64,641,0.65
FRA,1934,65,870,0.685
FRA,1934,66,630,0.665
FRA,1934,67,831,0.695
FRA,1934,68,739,0.695
FRA,1934,69,691,0.7
FRA,1934,70,290,0.66
FRA,1934,71,30,0.635
FRA,1934,72,207,0.675
FRA,1934,73,-114,0.66
FRA,1934,74,-154,0.675
FRA,1934,75,-659,0.63
FRA,1934,76,-567,0.655
FRA,1934,77,-454,0.68
FRA,1934,78,-833,0.64
FRA,1934,79,-706,0.67
FRA,1934,80,-1066,0.63
FRA,1934,81,-1101,0.63
FRA,1934,82,-1275,0.62
FRA,1934,83,-1169,0.65
FRA,1934,84,-1228,0.635
FRA,1934,85,-1142,0.615
FRA,1934,86,-1064,0.6
FRA,1934,87,-1004,0.61
FRA,1934,88,-869,0.615
FRA,1934,89,-811,0.6
FRA,1934,90,-706,0.56
FRA,1934,91,-455,0.625
FRA,1934,92,-420,0.55
FRA,1934,93,-333,0.625
FRA,1934,94,-237,0.64
FRA,1934,95,-191,0.6
FRA,1934,96,-121,0.665
FRA,1934,97,-85,0.545
FRA,1934,98,-63,0.535
FRA,1934,99,-42,0.425
FRA,1934,100,-32,0.12
FRA,1935,0,5216,0.65
FRA,1935,1,314,0.545
FRA,1935,2,133,0.535
FRA,1935,3,129,0.555
FRA,1935,4,105,0.55
FRA,1935,5,184,0.61
FRA,1935,6,48,0.525
FRA,1935,7,44,0.53
FRA,1935,8,-1,0.49
FRA,1935,9,72,0.575
FRA,1935,10,45,0.55
FRA,1935,11,-25,0.465
FRA,1935,12,1,0.495
FRA,1935,13,35,0.53
FRA,1935,14,77,0.56
FRA,1935,15,-6,0.485
FRA,1935,16,30,0.525
FRA,1935,17,100,0.595
FRA,1935,18,58,0.545
FRA,1935,19,87,0.565
FRA,1935,20,121,0.59
FRA,1935,21,118,0.585
FRA,1935,22,52,0.55
FRA,1935,23,38,0.545
FRA,1935,24,24,0.535
FRA,1935,25,86,0.57
FRA,1935,26,18,0.535
FRA,1935,27,90,0.575
FRA,1935,28,-34,0.505
FRA,1935,29,44,0.545
FRA,1935,30,-52,0.495
FRA,1935,31,-24,0.505
FRA,1935,32,-17,0.51
FRA,1935,33,67,0.555
FRA,1935,34,159,0.605
FRA,1935,35,86,0.585
FRA,1935,36,89,0.615
FRA,1935,37,96,0.635
FRA,1935,38,-20,0.585
FRA,1935,39,46,0.62
FRA,1935,40,-2,0.595
FRA,1935,41,104,0.65
FRA,1935,42,30,0.605
FRA,1935,43,187,0.675
FRA,1935,44,187,0.66
FRA,1935,45,367,0.72
FRA,1935,46,364,0.72
FRA,1935,47,368,0.71
FRA,1935,48,341,0.69
FRA,1935,49,401,0.705
FRA,1935,50,550,0.74
FRA,1935,51,469,0.72
FRA,1935,52,522,0.71
FRA,1935,53,619,0.725
FRA,1935,54,703,0.725
FRA,1935,55,786,0.75
FRA,1935,56,659,0.7
FRA,1935,57,656,0.695
FRA,1935,58,942,0.73
FRA,1935,59,1039,0.735
FRA,1935,60,941,0.705
FRA,1935,61,869,0.705
FRA,1935,62,1010,0.705
FRA,1935,63,941,0.695
FRA,1935,64,1005,0.705
FRA,1935,65,957,0.695
FRA,1935,66,727,0.675
FRA,1935,67,753,0.68
FRA,1935,68,879,0.71
FRA,1935,69,747,0.705
FRA,1935,70,372,0.675
FRA,1935,71,331,0.68
FRA,1935,72,335,0.685
FRA,1935,73,-118,0.65
FRA,1935,74,-153,0.67
FRA,1935,75,-421,0.665
FRA,1935,76,-489,0.665
FRA,1935,77,-780,0.64
FRA,1935,78,-685,0.67
FRA,1935,79,-780,0.66
FRA,1935,80,-1074,0.64
FRA,1935,81,-1015,0.65
FRA,1935,82,-1113,0.655
FRA,1935,83,-1311,0.63
FRA,1935,84,-1398,0.625
FRA,1935,85,-1213,0.635
FRA,1935,86,-1083,0.625
FRA,1935,87,-885,0.655
FRA,1935,88,-910,0.61
FRA,1935,89,-830,0.61
FRA,1935,90,-728,0.585
FRA,1935,91,-577,0.57
FRA,1935,92,-495,0.53
FRA,1935,93,-287,0.675
FRA,1935,94,-289,0.65
FRA,1935,95,-217,0.52
FRA,1935,96,-158,0.545
FRA,1935,97,-92,0.565
FRA,1935,98,-88,0.405
FRA,1935,99,-51,0.43
FRA,1935,100,-11,1.055
FRA,1936,0,5699,0.665
FRA,1936,1,506,0.57
FRA,1936,2,185,0.555
FRA,1936,3,103,0.54
FRA,1936,4,116,0.555
FRA,1936,5,131,0.57
FRA,1936,6,108,0.575
FRA,1936,7,97,0.585
FRA,1936,8,54,0.55
FRA,1936,9,51,0.56
FRA,1936,10,97,0.64
FRA,1936,11,53,0.575
FRA,1936,12,42,0.55
FRA,1936,13,20,0.52
FRA,1936,14,71,0.565
FRA,1936,15,34,0.52
FRA,1936,16,71,0.545
FRA,1936,17,53,0.545
FRA,1936,18,111,0.61
FRA,1936,19,99,0.58
FRA,1936,20,94,0.575
FRA,1936,21,67,0.55
FRA,1936,22,129,0.595
FRA,1936,23,128,0.595
FRA,1936,24,19,0.53
FRA,1936,25,51,0.55
FRA,1936,26,11,0.525
FRA,1936,27,22,0.535
FRA,1936,28,25,0.54
FRA,1936,29,9,0.53
FRA,1936,30,16,0.53
FRA,1936,31,57,0.555
FRA,1936,32,-8,0.515
FRA,1936,33,81,0.565
FRA,1936,34,94,0.575
FRA,1936,35,140,0.6
FRA,1936,36,108,0.595
FRA,1936,37,126,0.635
FRA,1936,38,58,0.615
FRA,1936,39,7,0.6
FRA,1936,40,21,0.61
FRA,1936,41,47,0.62
FRA,1936,42,144,0.66
FRA,1936,43,121,0.65
FRA,1936,44,180,0.67
FRA,1936,45,225,0.675
FRA,1936,46,216,0.66
FRA,1936,47,344,0.7
FRA,1936,48,255,0.665
FRA,1936,49,428,0.71
FRA,1936,50,396,0.695
FRA,1936,51,484,0.72
FRA,1936,52,578,0.72
FRA,1936,53,697,0.745
FRA,1936,54,944,0.79
FRA,1936,55,929,0.775
FRA,1936,56,958,0.755
FRA,1936,57,949,0.75
FRA,1936,58,981,0.74
FRA,1936,59,1045,0.745
FRA,1936,60,1069,0.735
FRA,1936,61,1031,0.725
FRA,1936,62,1299,0.74
FRA,1936,63,945,0.69
FRA,1936,64,1014,0.7
FRA,1936,65,788,0.675
FRA,1936,66,673,0.665
FRA,1936,67,864,0.685
FRA,1936,68,581,0.66
FRA,1936,69,758,0.7
FRA,1936,70,430,0.68
FRA,1936,71,420,0.695
FRA,1936,72,191,0.675
FRA,1936,73,163,0.68
FRA,1936,74,-140,0.665
FRA,1936,75,-383,0.665
FRA,1936,76,-426,0.685
FRA,1936,77,-901,0.64
FRA,1936,78,-715,0.675
FRA,1936,79,-774,0.68
FRA,1936,80,-1099,0.645
FRA,1936,81,-1226,0.635
FRA,1936,82,-1331,0.63
FRA,1936,83,-1217,0.65
FRA,1936,84,-1351,0.65
FRA,1936,85,-1344,0.64
FRA,1936,86,-1345,0.61
FRA,1936,87,-1124,0.6
FRA,1936,88,-882,0.635
FRA,1936,89,-782,0.645
FRA,1936,90,-746,0.595
FRA,1936,91,-564,0.645
FRA,1936,92,-469,0.64
FRA,1936,93,-396,0.565
FRA,1936,94,-298,0.61
FRA,1936,95,-240,0.535
FRA,1936,96,-167,0.615
FRA,1936,97,-118,0.435
FRA,1936,98,-91,0.455
FRA,1936,99,-32,0.795
FRA,1936,100,-27,0.565
FRA,1937,0,5387,0.65
FRA,1937,1,542,0.59
FRA,1937,2,86,0.515
FRA,1937,3,128,0.555
FRA,1937,4,115,0.56
FRA,1937,5,162,0.6
FRA,1937,6,67,0.545
FRA,1937,7,93,0.59
FRA,1937,8,43,0.545
FRA,1937,9,36,0.54
FRA,1937,10,54,0.575
FRA,1937,11,-5,0.485
FRA,1937,12,51,0.57
FRA,1937,13,47,0.555
FRA,1937,14,37,0.535
FRA,1937,15,93,0.575
FRA,1937,16,86,0.555
FRA,1937,17,137,0.595
FRA,1937,18,91,0.58
FRA,1937,19,107,0.595
FRA,1937,20,117,0.59
FRA,1937,21,-3,0.505
FRA,1937,22,104,0.575
FRA,1937,23,45,0.54
FRA,1937,24,112,0.585
FRA,1937,25,47,0.545
FRA,1937,26,-7,0.515
FRA,1937,27,33,0.54
FRA,1937,28,44,0.545
FRA,1937,29,28,0.54
FRA,1937,30,77,0.57
FRA,1937,31,10,0.53
FRA,1937,32,91,0.565
FRA,1937,33,85,0.56
FRA,1937,34,73,0.555
FRA,1937,35,141,0.59
FRA,1937,36,75,0.56
FRA,1937,37,70,0.575
FRA,1937,38,142,0.635
FRA,1937,39,123,0.645
FRA,1937,40,140,0.665
FRA,1937,41,22,0.61
FRA,1937,42,206,0.685
FRA,1937,43,214,0.69
FRA,1937,44,228,0.69
FRA,1937,45,335,0.725
FRA,1937,46,291,0.685
FRA,1937,47,192,0.64
FRA,1937,48,444,0.72
FRA,1937,49,454,0.715
FRA,1937,50,486,0.715
FRA,1937,51,592,0.755
FRA,1937,52,724,0.75
FRA,1937,53,797,0.77
FRA,1937,54,612,0.71
FRA,1937,55,1030,0.82
FRA,1937,56,911,0.75
FRA,1937,57,1002,0.755
FRA,1937,58,923,0.735
FRA,1937,59,1119,0.76
FRA,1937,60,846,0.705
FRA,1937,61,1097,0.735
FRA,1937,62,1304,0.735
FRA,1937,63,1229,0.72
FRA,1937,64,1269,0.72
FRA,1937,65,961,0.69
FRA,1937,66,838,0.685
FRA,1937,67,962,0.7
FRA,1937,68,863,0.69
FRA,1937,69,757,0.69
FRA,1937,70,521,0.68
FRA,1937,71,456,0.695
FRA,1937,72,54,0.665
FRA,1937,73,-81,0.66
FRA,1937,74,-56,0.67
FRA,1937,75,-390,0.655
FRA,1937,76,-656,0.66
FRA,1937,77,-660,0.68
FRA,1937,78,-797,0.68
FRA,1937,79,-1145,0.65
FRA,1937,80,-1391,0.61
FRA,1937,81,-1187,0.645
FRA,1937,82,-1529,0.615
FRA,1937,83,-1306,0.64
FRA,1937,84,-1492,0.63
FRA,1937,85,-1453,0.62
FRA,1937,86,-1354,0.64
FRA,1937,87,-1274,0.605
FRA,1937,88,-1048,0.6
FRA,1937,89,-871,0.635
FRA,1937,90,-758,0.605
FRA,1937,91,-639,0.585
FRA,1937,92,-534,0.6
FRA,1937,93,-447,0.565
FRA,1937,94,-354,0.525
FRA,1937,95,-242,0.55
FRA,1937,96,-164,0.625
FRA,1937,97,-106,0.61
FRA,1937,98,-70,0.6
FRA,1937,99,-41,0.765
FRA,1937,100,-31,0.48
FRA,1938,0,5166,0.66
FRA,1938,1,448,0.58
FRA,1938,2,187,0.57
FRA,1938,3,158,0.58
FRA,1938,4,62,0.525
FRA,1938,5,109,0.56
FRA,1938,6,54,0.53
FRA,1938,7,36,0.525
FRA,1938,8,-16,0.475
FRA,1938,9,66,0.595
FRA,1938,10,37,0.55
FRA,1938,11,112,0.68
FRA,1938,12,42,0.555
FRA,1938,13,24,0.53
FRA,1938,14,91,0.615
FRA,1938,15,110,0.62
FRA,1938,16,117,0.605
FRA,1938,17,135,0.605
FRA,1938,18,75,0.55
FRA,1938,19,99,0.595
FRA,1938,20,137,0.64
FRA,1938,21,102,0.59
FRA,1938,22,157,0.625
FRA,1938,23,161,0.62
FRA,1938,24,128,0.605
FRA,1938,25,124,0.6
FRA,1938,26,51,0.55
FRA,1938,27,23,0.535
FRA,1938,28,148,0.615
FRA,1938,29,51,0.555
FRA,1938,30,65,0.565
FRA,1938,31,52,0.555
FRA,1938,32,97,0.58
FRA,1938,33,117,0.59
FRA,1938,34,97,0.575
FRA,1938,35,166,0.61
FRA,1938,36,80,0.565
FRA,1938,37,210,0.635
FRA,1938,38,168,0.625
FRA,1938,39,175,0.66
FRA,1938,40,88,0.63
FRA,1938,41,157,0.685
FRA,1938,42,82,0.64
FRA,1938,43,222,0.71
FRA,1938,44,171,0.675
FRA,1938,45,260,0.705
FRA,1938,46,253,0.69
FRA,1938,47,266,0.685
FRA,1938,48,404,0.715
FRA,1938,49,439,0.715
FRA,1938,50,552,0.75
FRA,1938,51,574,0.765
FRA,1938,52,674,0.76
FRA,1938,53,710,0.76
FRA,1938,54,668,0.74
FRA,1938,55,764,0.76
FRA,1938,56,701,0.73
FRA,1938,57,955,0.77
FRA,1938,58,1033,0.765
FRA,1938,59,1047,0.765
FRA,1938,60,1095,0.77
FRA,1938,61,1085,0.76
FRA,1938,62,933,0.705
FRA,1938,63,1118,0.72
FRA,1938,64,1189,0.72
FRA,1938,65,1269,0.73
FRA,1938,66,998,0.715
FRA,1938,67,950,0.705
FRA,1938,68,798,0.69
FRA,1938,69,965,0.72
FRA,1938,70,628,0.69
FRA,1938,71,606,0.71
FRA,1938,72,284,0.69
FRA,1938,73,320,0.71
FRA,1938,74,-71,0.675
FRA,1938,75,-376,0.655
FRA,1938,76,-576,0.655
FRA,1938,77,-479,0.695
FRA,1938,78,-929,0.675
FRA,1938,79,-811,0.7
FRA,1938,80,-888,0.67
FRA,1938,81,-860,0.68
FRA,1938,82,-1170,0.65
FRA,1938,83,-1296,0.635
FRA,1938,84,-1222,0.655
FRA,1938,85,-1254,0.645
FRA,1938,86,-1221,0.64
FRA,1938,87,-1204,0.635
FRA,1938,88,-939,0.645
FRA,1938,89,-767,0.65
FRA,1938,90,-705,0.625
FRA,1938,91,-569,0.61
FRA,1938,92,-484,0.595
FRA,1938,93,-379,0.57
FRA,1938,94,-251,0.69
FRA,1938,95,-163,0.67
FRA,1938,96,-116,0.68
FRA,1938,97,-122,0.575
FRA,1938,98,-85,0.425
FRA,1938,99,-32,0.79
FRA,1938,100,-31,0.355
FRA,1939,0,4550,0.64
FRA,1939,1,275,0.56
FRA,1939,2,146,0.565
FRA,1939,3,104,0.565
FRA,1939,4,149,0.62
FRA,1939,5,123,0.605
FRA,1939,6,110,0.615
FRA,1939,7,107,0.635
FRA,1939,8,121,0.695
FRA,1939,9,64,0.605
FRA,1939,10,46,0.58
FRA,1939,11,110,0.725
FRA,1939,12,0,0.495
FRA,1939,13,10,0.51
FRA,1939,14,16,0.52
FRA,1939,15,33,0.535
FRA,1939,16,94,0.6
FRA,1939,17,37,0.54
FRA,1939,18,101,0.585
FRA,1939,19,183,0.635
FRA,1939,20,129,0.635
FRA,1939,21,85,0.595
FRA,1939,22,172,0.66
FRA,1939,23,80,0.575
FRA,1939,24,142,0.615
FRA,1939,25,83,0.58
FRA,1939,26,79,0.575
FRA,1939,27,68,0.57
FRA,1939,28,0,0.525
FRA,1939,29,30,0.545
FRA,1939,30,102,0.59
FRA,1939,31,25,0.545
FRA,1939,32,56,0.56
FRA,1939,33,113,0.59
FRA,1939,34,55,0.55
FRA,1939,35,121,0.585
FRA,1939,36,141,0.595
FRA,1939,37,84,0.57
FRA,1939,38,347,0.71
FRA,1939,39,157,0.625
FRA,1939,40,232,0.69
FRA,1939,41,142,0.665
FRA,1939,42,82,0.64
FRA,1939,43,98,0.65
FRA,1939,44,122,0.655
FRA,1939,45,183,0.675
FRA,1939,46,268,0.7
FRA,1939,47,279,0.69
FRA,1939,48,365,0.71
FRA,1939,49,398,0.705
FRA,1939,50,558,0.745
FRA,1939,51,512,0.735
FRA,1939,52,615,0.745
FRA,1939,53,782,0.78
FRA,1939,54,941,0.8
FRA,1939,55,837,0.78
FRA,1939,56,915,0.78
FRA,1939,57,1110,0.815
FRA,1939,58,1217,0.79
FRA,1939,59,1247,0.79
FRA,1939,60,1303,0.8
FRA,1939,61,1111,0.765
FRA,1939,62,1325,0.765
FRA,1939,63,1222,0.735
FRA,1939,64,1252,0.725
FRA,1939,65,1174,0.72
FRA,1939,66,948,0.7
FRA,1939,67,1022,0.715
FRA,1939,68,905,0.705
FRA,1939,69,729,0.685
FRA,1939,70,563,0.675
FRA,1939,71,451,0.68
FRA,1939,72,327,0.68
FRA,1939,73,285,0.7
FRA,1939,74,-67,0.685
FRA,1939,75,-462,0.66
FRA,1939,76,-555,0.66
FRA,1939,77,-549,0.68
FRA,1939,78,-824,0.69
FRA,1939,79,-995,0.705
FRA,1939,80,-1329,0.635
FRA,1939,81,-1224,0.64
FRA,1939,82,-1243,0.66
FRA,1939,83,-1400,0.65
FRA,1939,84,-1588,0.625
FRA,1939,85,-1370,0.64
FRA,1939,86,-1472,0.615
FRA,1939,87,-1307,0.635
FRA,1939,88,-1245,0.61
FRA,1939,89,-1027,0.605
FRA,1939,90,-800,0.625
FRA,1939,91,-670,0.6
FRA,1939,92,-503,0.635
FRA,1939,93,-419,0.625
FRA,1939,94,-340,0.59
FRA,1939,95,-275,0.51
FRA,1939,96,-166,0.61
FRA,1939,97,-113,0.645
FRA,1939,98,-94,0.485
FRA,1939,99,-61,0.55
FRA,1939,100,-31,0.635
FRA,1940,0,5494,0.66
FRA,1940,1,530,0.595
FRA,1940,2,150,0.54
FRA,1940,3,171,0.575
FRA,1940,4,147,0.585
FRA,1940,5,201,0.63
FRA,1940,6,93,0.565
FRA,1940,7,113,0.6
FRA,1940,8,30,0.525
FRA,1940,9,78,0.595
FRA,1940,10,76,0.6
FRA,1940,11,68,0.6
FRA,1940,12,53,0.565
FRA,1940,13,-17,0.475
FRA,1940,14,99,0.6
FRA,1940,15,74,0.56
FRA,1940,16,235,0.66
FRA,1940,17,543,0.86
FRA,1940,18,807,0.985
