Year,Age,count_diff,rate_ratio
1985,7,38,1.82
1985,8,12,1.21
1985,9,-7,0.84
1985,10,19,1.33
1985,11,46,1.77
1985,12,17,1.19
1985,13,46,1.59
1985,14,67,1.84
1985,15,62,1.67
1985,16,117,2.14
1985,17,181,2.24
1985,18,247,3.1
1985,19,223,2.75
1985,20,273,3.01
1985,21,259,2.97
1985,22,220,2.68
1985,23,186,2.44
1985,24,170,2.42
1985,25,167,2.43
1985,26,144,2.05
1985,27,157,2.35
1985,28,150,1.98
1985,29,138,1.99
1985,30,116,1.64
1985,31,100,1.51
1985,32,139,1.74
1985,33,128,1.65
1985,34,131,1.64
1985,35,124,1.45
1985,36,163,1.55
1985,37,184,1.6
1985,38,121,1.31
1985,39,198,1.54
1985,40,237,1.57
1985,41,220,1.51
1985,42,231,1.5
1985,43,266,1.58
1985,44,229,1.45
1985,45,343,1.6
1985,46,443,1.76
1985,47,320,1.43
1985,48,418,1.52
1985,49,444,1.51
1985,50,521,1.56
1985,51,638,1.66
1985,52,707,1.62
1985,53,896,1.75
1985,54,997,1.71
1985,55,939,1.62
1985,56,1129,1.68
1985,57,1289,1.73
1985,58,1614,1.81
1985,59,1712,1.78
1985,60,1898,1.79
1985,61,2082,1.82
1985,62,2002,1.73
1985,63,2471,1.83
1985,64,2904,1.88
1985,65,3105,1.91
1985,66,2058,1.84
1985,67,2088,1.86
1985,68,2689,1.94
1985,69,2724,1.88
1985,70,3050,1.9
1985,71,3150,1.94
1985,72,2669,1.83
1985,73,2494,1.83
1985,74,2383,1.86
1985,75,1828,1.8
1985,76,1649,1.83
1985,77,1038,1.81
1985,78,173,1.76
1985,79,-455,1.76
1985,80,-1601,1.67
1985,81,-2340,1.63
1985,82,-2861,1.65
1985,83,-3625,1.61
1985,84,-4543,1.54
1985,85,-5139,1.5
1985,86,-5472,1.44
1985,87,-5583,1.38
1985,88,-5328,1.4
1985,89,-5035,1.39
1985,90,-4838,1.32
1985,91,-4025,1.36
1985,92,-3764,1.29
1985,93,-3211,1.25
1985,94,-2409,1.35
1985,95,-2053,1.2
1985,96,-1590,1.23
1985,97,-1116,1.34
1985,98,-821,1.27
1985,99,-591,1.25
1985,100,-419,1.1
1986,0,1135,1.37
1986,1,11,1
1986,2,29,1.19
1986,3,42,1.46
1986,4,0,0.95
1986,5,25,1.39
1986,6,4,1.01
1986,7,26,1.46
1986,8,20,1.44
1986,9,2,0.99
1986,10,14,1.27
1986,11,14,1.22
1986,12,9,1.11
1986,13,26,1.35
1986,14,45,1.59
1986,15,89,1.97
1986,16,100,1.94
1986,17,201,2.73
1986,18,247,2.7
1986,19,230,2.63
1986,20,219,2.53
1986,21,248,3
1986,22,218,2.41
1986,23,190,2.22
1986,24,197,2.73
1986,25,168,2.29
1986,26,168,2.2
1986,27,173,2.26
1986,28,169,2.23
1986,29,127,1.8
1986,30,115,1.62
1986,31,118,1.67
1986,32,159,1.84
1986,33,128,1.66
1986,34,133,1.57
1986,35,113,1.48
1986,36,175,1.7
1986,37,208,1.72
1986,38,167,1.45
1986,39,161,1.37
1986,40,195,1.47
1986,41,211,1.51
1986,42,208,1.42
1986,43,254,1.5
1986,44,241,1.46
1986,45,283,1.49
1986,46,351,1.54
1986,47,395,1.58
1986,48,454,1.62
1986,49,457,1.52
1986,50,553,1.6
1986,51,674,1.69
1986,52,690,1.66
1986,53,779,1.66
1986,54,973,1.78
1986,55,942,1.64
1986,56,1163,1.73
1986,57,1350,1.84
1986,58,1327,1.7
1986,59,1805,1.85
1986,60,1968,1.85
1986,61,2237,1.92
1986,62,2280,1.87
1986,63,2283,1.82
1986,64,2497,1.82
1986,65,2913,1.88
1986,66,2938,1.85
1986,67,2277,1.89
1986,68,2231,1.9
1986,69,2474,1.87
1986,70,2900,1.94
1986,71,2713,1.86
1986,72,2776,1.87
1986,73,2591,1.85
1986,74,2264,1.82
1986,75,1839,1.8
1986,76,1897,1.87
1986,77,1084,1.81
1986,78,419,1.78
1986,79,-718,1.69
1986,80,-1317,1.69
1986,81,-2374,1.62
1986,82,-2990,1.6
1986,83,-3816,1.55
1986,84,-4286,1.54
1986,85,-4743,1.52
1986,86,-5164,1.51
1986,87,-5447,1.38
1986,88,-5130,1.44
1986,89,-5155,1.36
1986,90,-4868,1.3
1986,91,-4109,1.34
1986,92,-3585,1.3
1986,93,-3249,1.25
1986,94,-2601,1.23
1986,95,-2069,1.25
1986,96,-1571,1.25
1986,97,-1205,1.17
1986,98,-830,1.3
1986,99,-613,1.14
1986,100,-441,1.01
1987,0,1002,1.32
1987,1,21,1.05
1987,2,34,1.22
1987,3,9,1.05
1987,4,25,1.31
1987,5,19,1.26
1987,6,20,1.32
1987,7,5,1.06
1987,8,27,1.71
1987,9,1,0.97
1987,10,7,1.12
1987,11,25,1.54
1987,12,29,1.56
1987,13,48,1.78
1987,14,49,1.63
1987,15,72,1.9
1987,16,111,2.15
1987,17,198,2.67
1987,18,220,2.55
1987,19,263,3.09
1987,20,233,2.75
1987,21,289,3.39
1987,22,246,3.08
1987,23,210,2.54
1987,24,194,2.35
1987,25,174,2.22
1987,26,192,2.37
1987,27,176,2.27
1987,28,145,2.02
1987,29,102,1.64
1987,30,171,2.07
1987,31,154,1.82
1987,32,125,1.61
1987,33,132,1.57
1987,34,139,1.6
1987,35,137,1.57
1987,36,147,1.55
1987,37,119,1.39
1987,38,184,1.62
1987,39,150,1.36
1987,40,150,1.31
1987,41,226,1.53
1987,42,285,1.64
1987,43,222,1.41
1987,44,306,1.58
